Token,POS,NE,Lemma,Language,Candidate,Anglicism_x,Anglicism_y,Adapted,Exist
encuentro,NOUN,O,encontrar,,True,,FALSE,,both
reyes,NOUN,I,rey,Name Entity,False,False,FALSE,,both
Enrique,PROPN,I,Enrique,PROPN,False,False,FALSE,,both
Enrique,PROPN,B,Enrique,PROPN,False,False,FALSE,,both
VIII,PROPN,I,VIII,PROPN,False,False,FALSE,,both
Francisco,PROPN,B,Francisco,PROPN,False,False,FALSE,,both
I,CONJ,I,I,CONJ,False,False,FALSE,,both
montaron,VERB,O,montar,,True,,FALSE,,both
cerca,ADV,O,cercar,ADV,False,False,FALSE,,both
3000,NOUN,O,3000,,True,,FALSE,,both
fuentes,NOUN,O,fuente,,True,,FALSE,,both
salían,VERB,O,salir,,True,,FALSE,,both
borbotones,NOUN,O,borbotón,,True,,FALSE,,both
litros,ADJ,O,litro,,True,,FALSE,,both
litros,NOUN,O,litro,,True,,FALSE,,both
incitante,ADJ,O,incitante,,True,,FALSE,,both
vino,NOUN,O,venir,,True,,FALSE,,both
francés,ADJ,O,francés,,True,,FALSE,,both
francés,NOUN,O,francés,,True,,FALSE,,both
Garri,PROPN,B,Garri,PROPN,False,False,FALSE,,both
Rayner,PROPN,I,Rayner,PROPN,False,False,FALSE,,both
fundador,NOUN,O,fundador,,True,,FALSE,,both
goglamping.net,PROPN,O,goglamping.net,PROPN,False,False,FALSE,,both
turismo,NOUN,O,turismo,,True,,FALSE,,both
creciendo,VERB,O,crecer,,True,,FALSE,,both
popularidad,NOUN,O,popularidad,,True,,FALSE,,both
popularidad,NOUN,I,popularidad,Name Entity,False,False,FALSE,,both
par,NOUN,O,par,,True,,FALSE,,both
par,NOUN,I,par,Name Entity,False,False,FALSE,,both
diversos,DET,O,diverso,DET,False,False,FALSE,,both
festivales,NOUN,O,festival,,True,,FALSE,,both
música,NOUN,O,músico,,True,,FALSE,,both
célebres,ADJ,O,célebre,,True,,FALSE,,both
suele,AUX,O,soler,AUX,False,False,FALSE,,both
pernoctar,VERB,O,pernoctar,,True,,FALSE,,both
ofrecen,VERB,O,ofrecer,,True,,FALSE,,both
caso,NOUN,O,casar,,True,,FALSE,,both
caso,NOUN,I,casar,Name Entity,False,False,FALSE,,both
María,PROPN,B,María,PROPN,False,False,FALSE,,both
Códega,PROPN,I,Códega,PROPN,False,False,FALSE,,both
ingeniera,NOUN,O,ingeniero,,True,,FALSE,,both
industrial,ADJ,O,industrial,,True,,FALSE,,both
36,NUM,O,36,NUM,False,False,FALSE,,both
consecutivas,ADJ,O,consecutivo,,True,,FALSE,,both
Glastonbury,PROPN,B,Glastonbury,PROPN,False,False,FALSE,,both
finalmente,ADV,O,finalmente,ADV,False,False,FALSE,,both
optó,VERB,O,optar,,True,,FALSE,,both
motorhome,ADJ,O,motorhome,,True,,TRUE,False,both
concepto,NOUN,I,concepto,Name Entity,False,False,FALSE,,both
concepto,NOUN,O,concepto,,True,,FALSE,,both
Glamping,PROPN,I,Glamping,PROPN,False,False,TRUE,False,both
utilizarse,VERB,O,utilizarse,,True,,FALSE,,both
aproximadamente,ADV,O,aproximadamente,ADV,False,False,FALSE,,both
2005,NOUN,O,2005,,True,,FALSE,,both
2005,NOUN,I,2005,Name Entity,False,False,FALSE,,both
notable,ADJ,O,notable,,True,,FALSE,,both
palabra,NOUN,O,palabra,,True,,FALSE,,both
sea,AUX,O,ser,AUX,False,False,FALSE,,both
originalmente,ADV,O,originalmente,ADV,False,False,FALSE,,both
refería,VERB,O,referir,,True,,FALSE,,both
hechizo,NOUN,O,hechizar,,True,,FALSE,,both
mágico,ADJ,O,mágico,,True,,FALSE,,both
afectaba,VERB,O,afectar,,True,,FALSE,,both
percepción,NOUN,O,percepción,,True,,FALSE,,both
visual,ADJ,O,visual,,True,,FALSE,,both
u,CONJ,O,u,CONJ,False,False,FALSE,,both
objeto,NOUN,O,objetar,,True,,FALSE,,both
percibidos,NOUN,O,percibir,,True,,FALSE,,both
diferente,ADJ,O,diferente,Stop Word,False,False,FALSE,,both
atractiva,ADJ,O,atractivo,,True,,FALSE,,both
Tal,NOUN,B,Tal,Stop Word,False,False,FALSE,,both
simple,ADJ,I,simple,Name Entity,False,False,FALSE,,both
simple,ADJ,O,simple,,True,,FALSE,,both
vinculación,NOUN,I,vinculación,Name Entity,False,False,FALSE,,both
creada,VERB,O,crear,,True,,FALSE,,both
creada,ADJ,O,crear,,True,,FALSE,,both
atraer,VERB,O,atraer,,True,,FALSE,,both
acercarse,VERB,O,acercarse,,True,,FALSE,,both
O,CONJ,O,O,CONJ,False,False,FALSE,,both
O,CONJ,I,O,CONJ,False,False,FALSE,,both
tal,NOUN,O,tal,Stop Word,False,False,FALSE,,both
tal,PRON,O,tal,PRON,False,False,FALSE,,both
remita,VERB,O,remitir,,True,,FALSE,,both
nostalgia,NOUN,O,nostalgia,,True,,FALSE,,both
viejo,ADJ,O,viejo,,True,,FALSE,,both
éxito,NOUN,O,éxito,,True,,FALSE,,both
inventores,NOUN,O,inventor,,True,,FALSE,,both
marketing,NOUN,O,marketing,,True,,TRUE,False,both
marketing,NOUN,O,marketing,,True,,FALSE,,both
multimillonaria,ADJ,O,multimillonario,,True,,FALSE,,both
logró,VERB,O,lograr,,True,,FALSE,,both
logró,VERB,I,lograr,Name Entity,False,False,FALSE,,both
transformar,VERB,O,transformar,,True,,FALSE,,both
altas,ADJ,O,alto,,True,,FALSE,,both
probabilidades,NOUN,O,probabilidad,,True,,FALSE,,both
lluvia,NOUN,O,lluvia,,True,,FALSE,,both
atractivo,ADJ,O,atractivo,,True,,FALSE,,both
atractivo,NOUN,O,atractivo,,True,,FALSE,,both
ARTICLE0013,PROPN,O,ARTICLE0013,PROPN,False,False,FALSE,,both
Populismo,PROPN,B,Populismo,PROPN,False,False,FALSE,,both
Populismo,PROPN,O,Populismo,PROPN,False,False,FALSE,,both
triunfo,NOUN,O,triunfar,,True,,FALSE,,both
Donald,PROPN,B,Donald,PROPN,False,False,FALSE,,both
Trump,PROPN,I,Trump,PROPN,False,False,FALSE,,both
Estados,PROPN,I,Estados,PROPN,False,False,FALSE,,both
Estados,PROPN,B,Estados,PROPN,False,False,FALSE,,both
Estados,PROPN,O,Estados,PROPN,False,False,FALSE,,both
Unidos,PROPN,I,Unidos,PROPN,False,False,FALSE,,both
Unidos,PROPN,O,Unidos,PROPN,False,False,FALSE,,both
impulsó,VERB,O,impulsar,,True,,FALSE,,both
acerca,ADV,O,acercar,ADV,False,False,FALSE,,both
Fuente,PROPN,B,Fuente,PROPN,False,False,FALSE,,both
Fuente,PROPN,I,Fuente,PROPN,False,False,FALSE,,both
Reuters,PROPN,I,Reuters,PROPN,False,False,FALSE,,both
Reuters,PROPN,B,Reuters,PROPN,False,False,FALSE,,both
Jonathan,PROPN,B,Jonathan,PROPN,False,False,FALSE,,both
Ernst,PROPN,I,Ernst,PROPN,False,False,FALSE,,both
Fue,AUX,O,Fue,AUX,False,False,FALSE,,both
elegida,ADJ,O,elegir,,True,,FALSE,,both
elegida,VERB,O,elegir,,True,,FALSE,,both
Fundación,PROPN,B,Fundación,PROPN,False,False,FALSE,,both
Fundación,PROPN,I,Fundación,PROPN,False,False,FALSE,,both
Fundación,PROPN,O,Fundación,PROPN,False,False,FALSE,,both
Español,PROPN,I,Español,PROPN,False,False,FALSE,,both
Urgente,PROPN,I,Urgente,PROPN,False,False,FALSE,,both
término,NOUN,O,término,,True,,FALSE,,both
marcó,VERB,O,marcar,,True,,FALSE,,both
informativa,ADJ,O,informativo,,True,,FALSE,,both
promovida,ADJ,O,promover,,True,,FALSE,,both
Agencia,PROPN,B,Agencia,PROPN,False,False,FALSE,,both
EFE,PROPN,I,EFE,PROPN,False,False,FALSE,,both
BBVA,PROPN,B,BBVA,PROPN,False,False,FALSE,,both
BBVA,PROPN,I,BBVA,PROPN,False,False,FALSE,,both
cuarto,ADJ,I,cuartar,Name Entity,False,False,FALSE,,both
consecutivo,ADJ,I,consecutivo,Name Entity,False,False,FALSE,,both
Fundéu,PROPN,B,Fundéu,PROPN,False,False,FALSE,,both
Fundéu,PROPN,I,Fundéu,PROPN,False,False,FALSE,,both
dio,VERB,O,dar,Stop Word,False,False,FALSE,,both
conocer,NOUN,O,conocer,Stop Word,False,False,FALSE,,both
conocer,VERB,O,conocer,Stop Word,False,False,FALSE,,both
términos,NOUN,O,término,,True,,FALSE,,both
interés,NOUN,O,interés,,True,,FALSE,,both
interés,NOUN,I,interés,Name Entity,False,False,FALSE,,both
lingüístico,ADJ,O,lingüístico,,True,,FALSE,,both
Tras,ADP,O,Tras,ADP,False,False,FALSE,,both
elegir,VERB,O,elegir,,True,,FALSE,,both
escrache,NOUN,O,escrache,,True,,FALSE,,both
2013,NOUN,O,2013,,True,,FALSE,,both
selfi,ADJ,O,selfi,,True,,TRUE,True,both
2014,NOUN,O,2014,,True,,FALSE,,both
refugiado,ADJ,O,refugiar,,True,,FALSE,,both
2015,NOUN,O,2015,,True,,FALSE,,both
equipo,NOUN,O,equipar,,True,,FALSE,,both
optado,VERB,O,optar,,True,,FALSE,,both
ocasión,NOUN,O,ocasión,,True,,FALSE,,both
neutra,ADJ,O,neutro,,True,,FALSE,,both
cargando,VERB,O,cargar,,True,,FALSE,,both
connotaciones,NOUN,O,connotación,,True,,FALSE,,both
convertirse,VERB,O,convertirse,,True,,FALSE,,both
arma,NOUN,O,armar,,True,,FALSE,,both
político,ADJ,O,político,,True,,FALSE,,both
Parecía,AUX,B,Parecía,AUX,False,False,FALSE,,both
claro,ADV,O,claro,ADV,False,False,FALSE,,both
éste,PRON,O,este,PRON,False,False,FALSE,,both
acontecimientos,NOUN,O,acontecimiento,,True,,FALSE,,both
acontecimientos,NOUN,I,acontecimiento,Name Entity,False,False,FALSE,,both
importancia,NOUN,O,importancia,,True,,FALSE,,both
global,ADJ,O,global,,True,,FALSE,,both
global,ADJ,I,global,Name Entity,False,False,FALSE,,both
victoria,NOUN,O,victoria,,True,,FALSE,,both
diferentes,ADJ,O,diferente,Stop Word,False,False,FALSE,,both
diferentes,DET,O,diferente,DET,False,False,FALSE,,both
procesos,NOUN,O,proceso,,True,,FALSE,,both
electorales,ADJ,O,electoral,,True,,FALSE,,both
plebiscitarios,ADJ,O,plebiscitario,,True,,FALSE,,both
América,PROPN,B,América,PROPN,False,False,FALSE,,both
España,PROPN,B,España,PROPN,False,False,FALSE,,both
tenía,VERB,O,tener,Stop Word,False,False,FALSE,,both
venir,VERB,O,venir,,True,,FALSE,,both
venir,VERB,I,venir,Name Entity,False,False,FALSE,,both
ámbito,NOUN,O,ámbito,,True,,FALSE,,both
coordinador,NOUN,O,coordinador,,True,,FALSE,,both
general,ADJ,O,general,Stop Word,False,False,FALSE,,both
general,NOUN,O,general,Stop Word,False,False,FALSE,,both
Javier,PROPN,B,Javier,PROPN,False,False,FALSE,,both
Lascuráin,PROPN,I,Lascuráin,PROPN,False,False,FALSE,,both
Lascuráin,PROPN,B,Lascuráin,PROPN,False,False,FALSE,,both
doce,NUM,O,doce,NUM,False,False,FALSE,,both
candidatas,NOUN,O,candidato,,True,,FALSE,,both
anunciaron,VERB,O,anunciar,,True,,FALSE,,both
días,NOUN,O,día,Stop Word,False,False,FALSE,,both
estaban,AUX,O,estar,AUX,False,False,FALSE,,both
estaban,VERB,O,estar,Stop Word,False,False,FALSE,,both
relacionadas,ADJ,O,relacionar,,True,,FALSE,,both
sorpaso,NOUN,O,sorpaso,,True,,FALSE,,both
abstenciocracia,NOUN,O,abstenciocracia,,True,,FALSE,,both
posverdad,NOUN,O,posverdad,,True,,FALSE,,both
ganadora,NOUN,O,ganador,,True,,FALSE,,both
Finalmente,ADV,O,Finalmente,ADV,False,False,FALSE,,both
decidido,VERB,O,decidir,,True,,FALSE,,both
lleva,VERB,O,llevar,Stop Word,False,False,FALSE,,both
algún,DET,O,alguno,DET,False,False,FALSE,,both
algún,DET,I,alguno,DET,False,False,FALSE,,both
tiempo,NOUN,O,tiempo,Stop Word,False,False,FALSE,,both
centro,NOUN,O,centrar,,True,,FALSE,,both
centro,NOUN,I,centrar,Name Entity,False,False,FALSE,,both
viviendo,VERB,O,vivir,,True,,FALSE,,both
proceso,NOUN,O,procesar,,True,,FALSE,,both
ampliación,NOUN,O,ampliación,,True,,FALSE,,both
cambio,NOUN,O,cambiar,,True,,FALSE,,both
significado,NOUN,O,significar,,True,,FALSE,,both
cargándose,NOUN,O,cargándose,,True,,FALSE,,both
negativas,ADJ,O,negativo,,True,,FALSE,,both
evolución,NOUN,I,evolución,Name Entity,False,False,FALSE,,both
evolución,NOUN,O,evolución,,True,,FALSE,,both
posiblemente,ADV,O,posiblemente,ADV,False,False,FALSE,,both
acelerado,VERB,O,acelerar,,True,,FALSE,,both
uso,NOUN,O,usar,Stop Word,False,False,FALSE,,both
neutro,ADJ,O,neutro,,True,,FALSE,,both
populista,NOUN,O,populista,,True,,FALSE,,both
tuvieron,VERB,O,tener,,True,,FALSE,,both
significados,ADJ,O,significar,,True,,FALSE,,both
significados,NOUN,O,significar,,True,,FALSE,,both
próximos,ADJ,O,próximo,Stop Word,False,False,FALSE,,both
A,ADP,O,A,ADP,False,False,FALSE,,both
A,ADP,B,A,ADP,False,False,FALSE,,both
largo,NOUN,O,largar,Stop Word,False,False,FALSE,,both
largo,ADJ,O,largar,Stop Word,False,False,FALSE,,both
meses,NOUN,O,mesar,,True,,FALSE,,both
recibido,VERB,O,recibir,,True,,FALSE,,both
consultas,NOUN,O,consultar,,True,,FALSE,,both
real,ADJ,O,real,,True,,FALSE,,both
evidente,ADJ,O,evidente,,True,,FALSE,,both
medios,NOUN,O,medio,,True,,FALSE,,both
va,VERB,O,ir,Stop Word,False,False,FALSE,,both
va,AUX,I,ir,AUX,False,False,FALSE,,both
va,AUX,O,ir,AUX,False,False,FALSE,,both
defensa,NOUN,O,defensa,,True,,FALSE,,both
intereses,NOUN,O,interesar,,True,,FALSE,,both
populares,ADJ,O,popular,,True,,FALSE,,both
mencionan,VERB,O,mencionar,,True,,FALSE,,both
distintos,DET,O,distinto,DET,False,False,FALSE,,both
matices,NOUN,O,matizar,,True,,FALSE,,both
diccionarios,NOUN,O,diccionario,,True,,FALSE,,both
Ese,PRON,O,Ese,PRON,False,False,FALSE,,both
sentidos,NOUN,O,sentir,,True,,FALSE,,both
aunque,SCONJ,O,aunque,SCONJ,False,False,FALSE,,both
seguramente,ADV,O,seguramente,ADV,False,False,FALSE,,both
use,VERB,O,usar,,True,,FALSE,,both
prefieren,VERB,O,preferir,,True,,FALSE,,both
definirlo,NOUN,O,definirlo,,True,,FALSE,,both
tendencia,NOUN,O,tendencia,,True,,FALSE,,both
pretende,VERB,O,pretender,,True,,FALSE,,both
devolver,VERB,O,devolver,,True,,FALSE,,both
masas,NOUN,O,masa,,True,,FALSE,,both
élites,NOUN,O,élite,,True,,FALSE,,both
obstante,NOUN,I,obstante,Name Entity,False,False,FALSE,,both
obstante,NOUN,O,obstante,,True,,FALSE,,both
comunicación,NOUN,O,comunicación,,True,,FALSE,,both
comunicación,NOUN,I,comunicación,Name Entity,False,False,FALSE,,both
estar,AUX,O,estar,AUX,False,False,FALSE,,both
imponiéndose,ADJ,O,imponiéndose,,True,,FALSE,,both
visión,NOUN,O,visión,,True,,FALSE,,both
negativa,ADJ,O,negativo,,True,,FALSE,,both
aplicarse,VERB,O,aplicarse,,True,,FALSE,,both
políticos,NOUN,O,político,,True,,FALSE,,both
ideologías,NOUN,O,ideología,,True,,FALSE,,both
común,NOUN,O,común,,True,,FALSE,,both
común,ADJ,O,común,,True,,FALSE,,both
apelación,NOUN,O,apelación,,True,,FALSE,,both
emotiva,ADJ,O,emotivo,,True,,FALSE,,both
ciudadano,NOUN,O,ciudadano,,True,,FALSE,,both
oferta,NOUN,O,ofertar,,True,,FALSE,,both
soluciones,NOUN,O,solucionar,,True,,FALSE,,both
simples,ADJ,O,simple,,True,,FALSE,,both
problemas,NOUN,O,problema,,True,,FALSE,,both
complejos,ADJ,O,complejo,,True,,FALSE,,both
lingüistas,NOUN,O,lingüista,,True,,FALSE,,both
denominan,VERB,O,denominar,,True,,FALSE,,both
relexicalización,NOUN,O,relexicalización,,True,,FALSE,,both
ocurriendo,VERB,O,ocurrir,,True,,FALSE,,both
ante,ADP,O,ante,ADP,False,False,FALSE,,both
ojos,NOUN,O,ojo,,True,,FALSE,,both
propiciado,VERB,O,propiciar,,True,,FALSE,,both
elección,NOUN,O,elección,,True,,FALSE,,both
decisión,NOUN,O,decisión,,True,,FALSE,,both
final,ADJ,O,final,Stop Word,False,False,FALSE,,both
final,NOUN,O,final,Stop Word,False,False,FALSE,,both
publicó,VERB,O,publicar,,True,,FALSE,,both
lista,NOUN,O,listo,,True,,FALSE,,both
finalistas,ADJ,O,finalista,,True,,FALSE,,both
figuraban,VERB,O,figurar,,True,,FALSE,,both
youtubero,NOUN,O,youtubero,,True,,TRUE,True,both
adaptación,NOUN,O,adaptación,,True,,FALSE,,both
youtuber,ADJ,O,youtuber,,True,,TRUE,False,both
ningufonear,VERB,O,ningufonear,,True,,FALSE,,both
phubbing,NOUN,O,phubbing,,True,,TRUE,False,both
usa,VERB,O,usar,Stop Word,False,False,FALSE,,both
definir,VERB,O,definir,,True,,FALSE,,both
actitud,NOUN,O,actitud,,True,,FALSE,,both
presta,VERB,O,presto,,True,,FALSE,,both
atención,NOUN,O,atención,,True,,FALSE,,both
dispositivo,NOUN,O,dispositivo,,True,,FALSE,,both
móvil,ADJ,O,móvil,,True,,FALSE,,both
desatiende,VERB,O,desatender,,True,,FALSE,,both
delante,ADV,O,delante,ADV,False,False,FALSE,,both
Otras,PRON,B,Otras,PRON,False,False,FALSE,,both
presentes,ADJ,O,presente,,True,,FALSE,,both
ampliando,VERB,O,ampliar,,True,,FALSE,,both
hablantes,NOUN,O,hablante,,True,,FALSE,,both
bizarro,NOUN,O,bizarro,,True,,FALSE,,both
cuñadismo,NOUN,O,cuñadismo,,True,,FALSE,,both
vendehúmos,NOUN,O,vendehúmos,,True,,FALSE,,both
Completaban,VERB,B,Completaban,Name Entity,False,False,FALSE,,both
LGTBfobia,PROPN,B,LGTBfobia,PROPN,False,False,TRUE,True,both
papilomavirus,NOUN,O,papilomavirus,,True,,FALSE,,both
videoarbitraje,NOUN,O,videoarbitraje,,True,,FALSE,,both
ARTICLE0024,PROPN,B,ARTICLE0024,PROPN,False,False,FALSE,,both
Selfie,PROPN,B,Selfie,PROPN,False,False,TRUE,False,both
también,ADV,O,también,ADV,False,False,FALSE,,both
también,ADV,I,también,ADV,False,False,FALSE,,both
también,NOUN,O,también,Stop Word,False,False,FALSE,,both
español,NOUN,O,español,,True,,FALSE,,both
Hay,AUX,O,Hay,AUX,False,False,FALSE,,both
Hay,AUX,B,Hay,AUX,False,False,FALSE,,both
traducciones,NOUN,O,traducción,,True,,FALSE,,both
destinadas,ADJ,O,destinar,,True,,FALSE,,both
fracaso,NOUN,O,fracasar,,True,,FALSE,,both
posibilidad,NOUN,O,posibilidad,,True,,FALSE,,both
autofo,NOUN,O,autofo,,True,,FALSE,,both
to,PROPN,O,to,PROPN,False,False,FALSE,,both
to,PROPN,I,to,PROPN,False,False,FALSE,,both
incluso,ADV,O,incluso,ADV,False,False,FALSE,,both
autorretrato,NOUN,O,autorretrato,,True,,FALSE,,both
reemplazar,VERB,O,reemplazar,,True,,FALSE,,both
selfie,ADJ,O,selfie,,True,,TRUE,False,both
selfie,NOUN,O,selfie,,True,,TRUE,False,both
ésta,PRON,O,este,PRON,False,False,FALSE,,both
ganado,VERB,O,ganar,,True,,FALSE,,both
pulseada,NOUN,O,pulsear,,True,,FALSE,,both
dudas,NOUN,I,dudar,Name Entity,False,False,FALSE,,both
aclaración,NOUN,O,aclaración,,True,,FALSE,,both
decir,NOUN,O,decir,Stop Word,False,False,FALSE,,both
decir,VERB,O,decir,Stop Word,False,False,FALSE,,both
decir,AUX,O,decir,AUX,False,False,FALSE,,both
autofoto,NOUN,O,autofoto,,True,,FALSE,,both
tomada,ADJ,O,tomar,,True,,FALSE,,both
smartphone,NOUN,O,smartphone,,True,,FALSE,,both
teléfono,NOUN,O,teléfono,,True,,FALSE,,both
celular,ADJ,O,celular,,True,,FALSE,,both
Oxford,PROPN,B,Oxford,PROPN,False,False,FALSE,,both
culpa,NOUN,O,culpar,,True,,FALSE,,both
culpa,NOUN,I,culpar,Name Entity,False,False,FALSE,,both
salvo,ADP,O,salvar,ADP,False,False,FALSE,,both
admitámoslo,NOUN,O,admitámoslo,,True,,FALSE,,both
toma,VERB,O,tomar,,True,,FALSE,,both
toma,NOUN,O,tomar,,True,,FALSE,,both
propias,ADJ,O,propio,Stop Word,False,False,FALSE,,both
decisiones,NOUN,O,decisión,,True,,FALSE,,both
Algo,PRON,B,Algo,PRON,False,False,FALSE,,both
Algo,PRON,I,Algo,PRON,False,False,FALSE,,both
ocurre,VERB,O,ocurrir,,True,,FALSE,,both
pareja,NOUN,O,parejo,,True,,FALSE,,both
vigente,ADJ,O,vigente,,True,,FALSE,,both
link,ADJ,O,link,,True,,TRUE,False,both
enlace,NOUN,O,enlazar,,True,,FALSE,,both
preferencias,NOUN,O,preferencia,,True,,FALSE,,both
reconocen,VERB,O,reconocer,,True,,FALSE,,both
escritura,NOUN,O,escriturar,,True,,FALSE,,both
recomendaciones,NOUN,O,recomendación,,True,,FALSE,,both
recomendaciones,NOUN,I,recomendación,Name Entity,False,False,FALSE,,both
extranjerismos,VERB,O,extranjerismo,,True,,FALSE,,both
correspondientes,ADJ,O,correspondiente,,True,,FALSE,,both
reemplazos,NOUN,O,reemplazo,,True,,FALSE,,both
suponían,VERB,O,suponer,,True,,FALSE,,both
perfectamente,ADV,O,perfectamente,ADV,False,False,FALSE,,both
aceptados,ADJ,O,aceptar,,True,,FALSE,,both
J,NOUN,O,J,,True,,FALSE,,both
uego,ADJ,O,uego,,True,,FALSE,,both
limpio,ADJ,O,limpiar,,True,,FALSE,,both
deportividad,NOUN,O,deportividad,,True,,FALSE,,both
alternativas,ADJ,O,alternativo,,True,,FALSE,,both
expresión,NOUN,O,expresión,,True,,FALSE,,both
fair,NOUN,O,fair,,True,,TRUE,False,both
play,NOUN,O,play,,True,,TRUE,False,both
deporte,NOUN,O,deportar,,True,,FALSE,,both
Daba,VERB,B,Daba,Name Entity,False,False,FALSE,,both
razones,NOUN,O,razonar,,True,,FALSE,,both
Diccionario,PROPN,B,Diccionario,PROPN,False,False,FALSE,,both
panhispánico,ADJ,I,panhispánico,Name Entity,False,False,FALSE,,both
indica,VERB,O,indicar,,True,,FALSE,,both
indica,VERB,I,indicar,Name Entity,False,False,FALSE,,both
juego,NOUN,O,jugar,,True,,FALSE,,both
definida,ADJ,O,definir,,True,,FALSE,,both
«,PUNCT,O,«,PUNCT,False,False,FALSE,,both
conducta,NOUN,O,conducta,,True,,FALSE,,both
honrada,ADJ,O,honrar,,True,,FALSE,,both
competición,NOUN,O,competición,,True,,FALSE,,both
»,ADJ,B,»,Name Entity,False,False,FALSE,,both
»,ADJ,O,»,,True,,FALSE,,both
»,PROPN,O,»,PROPN,False,False,FALSE,,both
innecesario,ADJ,O,innecesario,,True,,FALSE,,both
asimismo,ADV,O,asimismo,ADV,False,False,FALSE,,both
hablarse,NOUN,O,hablarse,,True,,FALSE,,both
referirse,NOUN,O,referirse,,True,,FALSE,,both
referirse,VERB,O,referirse,,True,,FALSE,,both
cortés,ADV,O,cortés,ADV,False,False,FALSE,,both
correcta,ADJ,O,correcto,,True,,FALSE,,both
elegante,ADJ,O,elegante,,True,,FALSE,,both
muestran,VERB,O,mostrar,,True,,FALSE,,both
sólo,ADV,O,sólo,ADV,False,False,FALSE,,both
sólo,ADV,I,sólo,ADV,False,False,FALSE,,both
deportistas,NOUN,O,deportista,,True,,FALSE,,both
ámbitos,NOUN,O,ámbito,,True,,FALSE,,both
situaciones,NOUN,O,situación,,True,,FALSE,,both
refirió,VERB,O,referir,,True,,FALSE,,both
boomerang,NOUN,O,boomerang,,True,,TRUE,False,both
pocos,PRON,O,poco,PRON,False,False,FALSE,,both
pocos,DET,O,poco,DET,False,False,FALSE,,both
recordar,VERB,O,recordar,,True,,FALSE,,both
recordar,AUX,O,recordar,AUX,False,False,FALSE,,both
búmeran,VERB,O,búmeran,,True,,TRUE,True,both
bumerán,VERB,O,bumerán,,True,,TRUE,True,both
*,PUNCT,O,*,PUNCT,False,False,FALSE,,both
bumerang,NOUN,O,bumerang,,True,,TRUE,False,both
adaptaciones,NOUN,O,adaptación,,True,,FALSE,,both
recomendadas,ADJ,O,recomendar,,True,,FALSE,,both
voz,NOUN,O,voz,,True,,FALSE,,both
DPD,PROPN,B,DPD,PROPN,False,False,FALSE,,both
Obviamente,ADV,B,Obviamente,ADV,False,False,FALSE,,both
haya,AUX,O,haber,AUX,False,False,FALSE,,both
acentuaciones,NOUN,O,acentuación,,True,,FALSE,,both
válidas,ADJ,O,válido,,True,,FALSE,,both
países,NOUN,O,país,,True,,FALSE,,both
Ecuador,PROPN,B,Ecuador,PROPN,False,False,FALSE,,both
México,PROPN,B,México,PROPN,False,False,FALSE,,both
México,PROPN,I,México,PROPN,False,False,FALSE,,both
pronuncia,NOUN,O,pronunciar,,True,,FALSE,,both
zonas,NOUN,O,zona,,True,,FALSE,,both
predomina,VERB,O,predominar,,True,,FALSE,,both
pronunciación,NOUN,O,pronunciación,,True,,FALSE,,both
aguda,ADJ,O,agudo,,True,,FALSE,,both
vale,VERB,O,valer,,True,,FALSE,,both
pena,NOUN,O,penar,,True,,FALSE,,both
pena,NOUN,I,penar,Name Entity,False,False,FALSE,,both
plural,NOUN,O,plural,,True,,FALSE,,both
esdrújula,ADJ,O,esdrújulo,,True,,FALSE,,both
invariable,ADJ,O,invariable,,True,,FALSE,,both
regular,ADJ,O,regular,,True,,FALSE,,both
bumeranes,NOUN,O,bumerán,,True,,TRUE,True,both
nocaut,NOUN,O,nocaut,,True,,TRUE,True,both
knockout,NOUN,O,knockout,,True,,TRUE,False,both
offshore,VERB,O,offshore,,True,,TRUE,False,both
definitivamente,ADV,O,definitivamente,ADV,False,False,FALSE,,both
