Token,Language,POS,NE,Lemma,Anglicism
cuarto,Name Entity,ADJ,I,cuartar,No
año,Name Entity,NOUN,I,año,No
consecutivo,Name Entity,ADJ,I,consecutivo,No
",",PUNCT,PUNCT,O,",",No
la,DET,DET,O,lo,No
Fundéu,PROPN,PROPN,B,Fundéu,No
BBVA,PROPN,PROPN,I,BBVA,No
dio,Stop Word,VERB,O,dar,No
hoy,ADV,ADV,O,hoy,No
a,ADP,ADP,O,a,No
conocer,Stop Word,VERB,O,conocer,No
su,DET,DET,O,su,No
palabra,,NOUN,O,palabra,
del,ADP,ADP,O,del,No
año,,NOUN,O,año,
",",PUNCT,PUNCT,O,",",No
elegida,,ADJ,O,elegir,
entre,ADP,ADP,O,entrar,No
aquellos,DET,DET,O,aquel,No
términos,,NOUN,O,término,
que,PRON,PRON,O,que,No
han,AUX,AUX,O,haber,No
marcado,,VERB,O,marcar,
la,DET,DET,O,lo,No
actualidad,,NOUN,O,actualidad,
informativa,,ADJ,O,informativo,
de,ADP,ADP,O,de,No
2016,,NOUN,O,2016,
y,CONJ,CONJ,O,y,No
tienen,Stop Word,VERB,O,tener,No
",",PUNCT,PUNCT,O,",",No
además,ADV,ADV,O,además,No
",",PUNCT,PUNCT,O,",",No
interés,,NOUN,O,interés,
desde,ADP,ADP,O,desde,No
el,DET,DET,O,el,No
punto,,NOUN,O,punto,
de,ADP,ADP,O,de,No
vista,,NOUN,O,vestir,
lingüístico,,ADJ,O,lingüístico,
.,PUNCT,PUNCT,O,.,No
Tras,ADP,ADP,B,Tras,No
elegir,Name Entity,VERB,I,elegir,No
"""",PUNCT,PUNCT,I,"""",No
escrache,Name Entity,NOUN,I,escrache,No
"""",PUNCT,PUNCT,O,"""",No
en,ADP,ADP,O,en,No
2013,,NOUN,O,2013,
",",PUNCT,PUNCT,O,",",No
"""",PUNCT,PUNCT,O,"""",No
selfi,,NOUN,O,selfi,
"""",PUNCT,PUNCT,O,"""",No
en,ADP,ADP,O,en,No
2014,,NOUN,O,2014,
y,CONJ,CONJ,O,y,No
"""",PUNCT,PUNCT,O,"""",No
refugiado,,ADJ,O,refugiar,
"""",PUNCT,PUNCT,O,"""",No
en,ADP,ADP,O,en,No
2015,,NOUN,O,2015,
",",PUNCT,PUNCT,O,",",No
el,DET,DET,O,el,No
equipo,,NOUN,O,equipar,
de,ADP,ADP,O,de,No
la,DET,DET,O,lo,No
Fundación,PROPN,PROPN,B,Fundación,No
ha,AUX,AUX,O,haber,No
optado,,VERB,O,optar,
en,ADP,ADP,O,en,No
esta,DET,DET,O,este,No
ocasión,,NOUN,O,ocasión,
por,ADP,ADP,O,por,No
"""",PUNCT,PUNCT,O,"""",No
populismo,,NOUN,O,populismo,
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
una,DET,DET,O,uno,No
palabra,,NOUN,O,palabra,
originalmente,ADV,ADV,O,originalmente,No
neutra,,ADJ,O,neutro,
",",PUNCT,PUNCT,O,",",No
pero,CONJ,CONJ,O,pero,No
que,PRON,PRON,O,que,No
se,PRON,PRON,O,se,No
ha,AUX,AUX,O,haber,No
ido,AUX,AUX,O,ir,No
cargando,,VERB,O,cargar,
de,ADP,ADP,O,de,No
connotaciones,,NOUN,O,connotación,
hasta,ADP,ADP,O,hasta,No
convertirse,,NOUN,O,convertirse,
en,ADP,ADP,O,en,No
un,DET,DET,O,uno,No
arma,,NOUN,O,armar,
en,ADP,ADP,O,en,No
el,DET,DET,O,el,No
debate,,NOUN,O,debatir,
político,,ADJ,O,político,
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
Parecía,AUX,AUX,B,Parecía,No
claro,Stop Word,ADJ,O,claro,No
que,SCONJ,SCONJ,O,que,No
en,ADP,ADP,O,en,No
un,DET,DET,O,uno,No
año,,NOUN,O,año,
tan,ADV,ADV,O,tan,No
político,,ADJ,O,político,
como,SCONJ,SCONJ,O,comer,No
éste,PRON,PRON,O,este,No
",",PUNCT,PUNCT,O,",",No
con,ADP,ADP,O,con,No
acontecimientos,,NOUN,O,acontecimiento,
de,ADP,ADP,O,de,No
importancia,,NOUN,O,importancia,
global,,ADJ,O,global,
como,SCONJ,SCONJ,O,comer,No
el,DET,DET,O,el,No
Brexit,PROPN,PROPN,B,Brexit,No
",",PUNCT,PUNCT,O,",",No
la,DET,DET,O,lo,No
victoria,,NOUN,O,victoria,
electoral,,ADJ,O,electoral,
de,ADP,ADP,O,de,No
Donald,PROPN,PROPN,B,Donald,No
Trump,PROPN,PROPN,I,Trump,No
y,CONJ,CONJ,O,y,No
los,DET,DET,O,lo,No
diferentes,Stop Word,ADJ,O,diferente,No
procesos,,NOUN,O,proceso,
electorales,,ADJ,O,electoral,
y,CONJ,CONJ,O,y,No
plebiscitarios,,NOUN,O,plebiscitario,
en,ADP,ADP,O,en,No
América,PROPN,PROPN,B,América,No
y,CONJ,CONJ,O,y,No
España,PROPN,PROPN,B,España,No
",",PUNCT,PUNCT,O,",",No
la,DET,DET,O,lo,No
palabra,,NOUN,O,palabra,
del,ADP,ADP,O,del,No
año,,NOUN,O,año,
de,ADP,ADP,O,de,No
Fundéu,PROPN,PROPN,B,Fundéu,No
tenía,Stop Word,VERB,O,tener,No
que,SCONJ,SCONJ,O,que,No
venir,,VERB,O,venir,
de,ADP,ADP,O,de,No
ese,DET,DET,O,ese,No
ámbito,,NOUN,O,ámbito,
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
explica,,VERB,O,explicar,
el,DET,DET,O,el,No
coordinador,,NOUN,O,coordinador,
general,Stop Word,ADJ,O,general,No
de,ADP,ADP,O,de,No
la,DET,DET,O,lo,No
Fundación,PROPN,PROPN,B,Fundación,No
",",PUNCT,PUNCT,O,",",No
Javier,PROPN,PROPN,B,Javier,No
Lascuráin,PROPN,PROPN,I,Lascuráin,No
.,PUNCT,PUNCT,O,.,No
De,ADP,ADP,O,De,No
hecho,Stop Word,NOUN,O,hacer,No
",",PUNCT,PUNCT,O,",",No
varias,PRON,PRON,O,varios,No
de,ADP,ADP,O,de,No
las,DET,DET,O,los,No
doce,NUM,NUM,O,doce,No
candidatas,,NOUN,O,candidato,
que,PRON,PRON,O,que,No
se,PRON,PRON,O,se,No
anunciaron,,VERB,O,anunciar,
hace,AUX,AUX,O,hacer,No
unos,DET,DET,O,uno,No
días,Stop Word,NOUN,O,día,No
estaban,AUX,AUX,O,estar,No
relacionadas,,ADJ,O,relacionar,
con,ADP,ADP,O,con,No
la,DET,DET,O,lo,No
política,,NOUN,O,político,
:,PUNCT,PUNCT,O,:,No
"""",PUNCT,PUNCT,O,"""",No
sorpaso,,NOUN,O,sorpaso,
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
"""",PUNCT,PUNCT,O,"""",No
abstenciocracia,,NOUN,O,abstenciocracia,
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
"""",PUNCT,PUNCT,O,"""",No
posverdad,,NOUN,O,posverdad,
"""",PUNCT,PUNCT,O,"""",No
y,CONJ,CONJ,O,y,No
la,DET,DET,O,lo,No
ganadora,,NOUN,O,ganador,
",",PUNCT,PUNCT,O,",",No
"""",PUNCT,PUNCT,O,"""",No
populismo,,NOUN,O,populismo,
"""",PUNCT,PUNCT,O,"""",No
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
Finalmente,ADV,ADV,O,Finalmente,No
nos,PRON,PRON,O,no,No
hemos,AUX,AUX,O,hemo,No
decidido,,VERB,O,decidir,
por,ADP,ADP,O,por,No
',SYM,SYM,O,',No
populismo,,NOUN,O,populismo,
',SYM,SYM,O,',No
",",PUNCT,PUNCT,O,",",No
que,PRON,PRON,O,que,No
ya,ADV,ADV,O,ya,No
lleva,Stop Word,VERB,O,llevar,No
algún,DET,DET,O,alguno,No
tiempo,Stop Word,NOUN,O,tiempo,No
en,ADP,ADP,O,en,No
el,DET,DET,O,el,No
centro,,NOUN,O,centrar,
del,ADP,ADP,O,del,No
debate,,NOUN,O,debatir,
político,,ADJ,O,político,
y,CONJ,CONJ,O,y,No
que,PRON,PRON,O,que,No
desde,ADP,ADP,O,desde,No
el,DET,DET,O,el,No
punto,,NOUN,O,punto,
de,ADP,ADP,O,de,No
vista,,NOUN,O,vestir,
lingüístico,,ADJ,O,lingüístico,
está,AUX,AUX,O,estar,No
viviendo,,VERB,O,vivir,
un,DET,DET,O,uno,No
proceso,,NOUN,O,procesar,
de,ADP,ADP,O,de,No
ampliación,,NOUN,O,ampliación,
y,CONJ,CONJ,O,y,No
cambio,,NOUN,O,cambiar,
de,ADP,ADP,O,de,No
significado,,NOUN,O,significar,
",",PUNCT,PUNCT,O,",",No
cargándose,,NOUN,O,cargándose,
de,ADP,ADP,O,de,No
connotaciones,,NOUN,O,connotación,
a,ADP,ADP,O,a,No
menudo,Stop Word,NOUN,O,menudo,No
negativas,,NOUN,O,negativo,
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
señala,,VERB,O,señalar,
Lascuráin,PROPN,PROPN,B,Lascuráin,No
.,PUNCT,PUNCT,I,.,No
Esa,DET,DET,O,Esa,No
evolución,,NOUN,O,evolución,
",",PUNCT,PUNCT,O,",",No
"""",PUNCT,PUNCT,O,"""",No
que,PRON,PRON,O,que,No
no,ADV,ADV,O,no,No
es,AUX,AUX,O,ser,No
nueva,Stop Word,ADJ,O,nuevo,No
pero,CONJ,CONJ,O,pero,No
que,PRON,PRON,O,que,No
posiblemente,ADV,ADV,O,posiblemente,No
se,PRON,PRON,O,se,No
ha,AUX,AUX,O,haber,No
acelerado,,VERB,O,acelerar,
en,ADP,ADP,O,en,No
los,DET,DET,O,lo,No
últimos,Stop Word,ADJ,O,último,No
tiempos,,NOUN,O,tiempo,
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
parte,Stop Word,NOUN,O,partir,No
de,ADP,ADP,O,de,No
un,DET,DET,O,uno,No
uso,Stop Word,NOUN,O,usar,No
neutro,,ADJ,O,neutro,
de,ADP,ADP,O,de,No
las,DET,DET,O,los,No
palabras,,NOUN,O,palabra,
"""",PUNCT,PUNCT,O,"""",No
populismo,,NOUN,O,populismo,
"""",PUNCT,PUNCT,O,"""",No
y,CONJ,CONJ,O,y,No
"""",PUNCT,PUNCT,O,"""",No
populista,,ADJ,O,populista,
"""",PUNCT,PUNCT,O,"""",No
que,PRON,PRON,O,que,No
tuvieron,,VERB,O,tener,
durante,ADP,ADP,O,durante,No
un,DET,DET,O,uno,No
tiempo,Stop Word,NOUN,O,tiempo,No
significados,,ADJ,O,significar,
próximos,Stop Word,ADJ,O,próximo,No
a,ADP,ADP,O,a,No
"""",PUNCT,PUNCT,O,"""",No
popular,,ADJ,O,popular,
"""",PUNCT,PUNCT,O,"""",No
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
A,ADP,ADP,O,A,No
lo,DET,DET,O,el,No
largo,Stop Word,NOUN,O,largar,No
de,ADP,ADP,O,de,No
los,DET,DET,O,lo,No
últimos,Stop Word,ADJ,O,último,No
meses,,NOUN,O,mesar,
hemos,AUX,AUX,O,hemo,No
recibido,,VERB,O,recibir,
muchas,DET,DET,O,mucho,No
consultas,,NOUN,O,consultar,
sobre,ADP,ADP,O,sobrar,No
el,DET,DET,O,el,No
significado,,NOUN,O,significar,
real,,ADJ,O,real,
de,ADP,ADP,O,de,No
populismo,,NOUN,O,populismo,
",",PUNCT,PUNCT,O,",",No
ya,ADV,ADV,O,ya,No
que,SCONJ,SCONJ,O,que,No
parece,AUX,AUX,O,parecer,No
evidente,,ADJ,O,evidente,
que,SCONJ,SCONJ,O,que,No
el,DET,DET,O,el,No
uso,Stop Word,NOUN,O,usar,No
que,PRON,PRON,O,que,No
se,PRON,PRON,O,se,No
le,PRON,PRON,O,le,No
da,Stop Word,VERB,O,dar,No
en,ADP,ADP,O,en,No
los,DET,DET,O,lo,No
medios,,NOUN,O,medio,
y,CONJ,CONJ,O,y,No
en,ADP,ADP,O,en,No
el,DET,DET,O,el,No
debate,,NOUN,O,debatir,
político,,ADJ,O,político,
va,Stop Word,VERB,O,ir,No
más,ADV,ADV,O,más,No
allá,ADV,ADV,O,allá,No
de,ADP,ADP,O,de,No
la,DET,DET,O,lo,No
simple,,ADJ,O,simple,
defensa,,NOUN,O,defensa,
de,ADP,ADP,O,de,No
los,DET,DET,O,lo,No
intereses,,NOUN,O,interesar,
populares,,ADJ,O,popular,
que,PRON,PRON,O,que,No
mencionan,,VERB,O,mencionar,
",",PUNCT,PUNCT,O,",",No
con,ADP,ADP,O,con,No
distintos,DET,DET,O,distinto,No
matices,,NOUN,O,matizar,
",",PUNCT,PUNCT,O,",",No
la,DET,DET,O,lo,No
mayoría,,NOUN,O,mayoría,
de,ADP,ADP,O,de,No
los,DET,DET,O,lo,No
diccionarios,,NOUN,O,diccionario,
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
añade,,VERB,O,añadir,
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
Ese,PRON,PRON,O,Ese,No
es,AUX,AUX,O,ser,No
uno,PRON,PRON,O,unir,No
de,ADP,ADP,O,de,No
sus,DET,DET,O,su,No
sentidos,,NOUN,O,sentir,
",",PUNCT,PUNCT,O,",",No
aunque,SCONJ,SCONJ,O,aunque,No
seguramente,ADV,ADV,O,seguramente,No
el,DET,DET,O,el,No
que,PRON,PRON,O,que,No
menos,ADV,ADV,O,menos,No
se,PRON,PRON,O,se,No
use,,VERB,O,usar,
en,ADP,ADP,O,en,No
la,DET,DET,O,lo,No
actualidad,,NOUN,O,actualidad,
.,PUNCT,PUNCT,O,.,No
También,ADV,ADV,B,También,No
hay,AUX,AUX,O,haber,No
quienes,PRON,PRON,O,quien,No
prefieren,,VERB,O,preferir,
definirlo,,VERB,O,definirlo,
como,SCONJ,SCONJ,O,comer,No
la,DET,DET,O,lo,No
tendencia,,NOUN,O,tendencia,
política,,ADJ,O,político,
que,PRON,PRON,O,que,No
pretende,,VERB,O,pretender,
devolver,,VERB,O,devolver,
el,DET,DET,O,el,No
poder,Stop Word,NOUN,O,poder,No
a,ADP,ADP,O,a,No
las,DET,DET,O,los,No
masas,,NOUN,O,masa,
populares,,ADJ,O,popular,
frente,,NOUN,O,frente,
a,ADP,ADP,O,a,No
las,DET,DET,O,los,No
élites,,NOUN,O,élite,
"""",PUNCT,PUNCT,O,"""",No
.,PUNCT,PUNCT,O,.,No
No,PART,PART,B,No,No
obstante,Name Entity,NOUN,I,obstante,No
",",PUNCT,PUNCT,O,",",No
en,ADP,ADP,O,en,No
los,DET,DET,O,lo,No
medios,,NOUN,O,medio,
de,ADP,ADP,O,de,No
comunicación,,NOUN,O,comunicación,
parece,AUX,AUX,O,parecer,No
estar,AUX,AUX,O,estar,No
imponiéndose,,VERB,O,imponiéndose,
una,DET,DET,O,uno,No
visión,,NOUN,O,visión,
negativa,,ADJ,O,negativo,
del,ADP,ADP,O,del,No
término,,NOUN,O,término,
",",PUNCT,PUNCT,O,",",No
que,PRON,PRON,O,que,No
suele,,VERB,O,soler,
aplicarse,,VERB,O,aplicarse,
"""",PUNCT,PUNCT,O,"""",No
a,ADP,ADP,O,a,No
políticos,,NOUN,O,político,
de,ADP,ADP,O,de,No
todas,DET,DET,O,todo,No
las,DET,DET,O,los,No
ideologías,,NOUN,O,ideología,
pero,CONJ,CONJ,O,pero,No
que,PRON,PRON,O,que,No
tienen,Stop Word,VERB,O,tener,No
en,ADP,ADP,O,en,No
común,,NOUN,O,común,
la,DET,DET,O,lo,No
apelación,,NOUN,O,apelación,
emotiva,,ADJ,O,emotivo,
al,ADP,ADP,O,al,No
ciudadano,,NOUN,O,ciudadano,
y,CONJ,CONJ,O,y,No
la,DET,DET,O,lo,No
oferta,,NOUN,O,ofertar,
de,ADP,ADP,O,de,No
soluciones,,NOUN,O,solucionar,
simples,,ADJ,O,simple,
a,ADP,ADP,O,a,No
problemas,,NOUN,O,problema,
complejos,,ADJ,O,complejo,
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
explica,,VERB,O,explicar,
el,DET,DET,O,el,No
coordinador,,NOUN,O,coordinador,
de,ADP,ADP,O,de,No
la,DET,DET,O,lo,No
Fundéu,PROPN,PROPN,B,Fundéu,No
BBVA,PROPN,PROPN,I,BBVA,No
.,PUNCT,PUNCT,O,.,No
El,DET,DET,B,El,No
interés,Name Entity,NOUN,I,interés,No
de,ADP,ADP,I,de,No
esa,DET,DET,I,ese,No
evolución,Name Entity,NOUN,I,evolución,No
",",PUNCT,PUNCT,O,",",No
de,ADP,ADP,O,de,No
ese,DET,DET,O,ese,No
proceso,,NOUN,O,procesar,
que,PRON,PRON,O,que,No
algunos,DET,DET,O,alguno,No
lingüistas,,NOUN,O,lingüista,
denominan,,VERB,O,denominar,
relexicalización,,NOUN,O,relexicalización,
y,CONJ,CONJ,O,y,No
que,PRON,PRON,O,que,No
"""",PUNCT,PUNCT,O,"""",No
está,AUX,AUX,O,estar,No
ocurriendo,,VERB,O,ocurrir,
cada,DET,DET,O,cada,No
día,Stop Word,NOUN,O,día,No
ante,ADP,ADP,O,ante,No
nuestros,DET,DET,O,nuestro,No
ojos,,NOUN,O,ojo,
en,ADP,ADP,O,en,No
los,DET,DET,O,lo,No
medios,,NOUN,O,medio,
de,ADP,ADP,O,de,No
comunicación,,NOUN,O,comunicación,
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
es,AUX,AUX,O,ser,No
lo,DET,DET,O,el,No
que,PRON,PRON,O,que,No
ha,AUX,AUX,O,haber,No
propiciado,,VERB,O,propiciar,
la,DET,DET,O,lo,No
elección,,NOUN,O,elección,
de,ADP,ADP,O,de,No
"""",PUNCT,PUNCT,O,"""",No
populismo,,NOUN,O,populismo,
"""",PUNCT,PUNCT,O,"""",No
.,PUNCT,PUNCT,O,.,No
Antes,ADV,ADV,O,Antes,No
de,ADP,ADP,O,de,No
dar,Stop Word,VERB,O,dar,No
a,ADP,ADP,O,a,No
conocer,Stop Word,VERB,O,conocer,No
la,DET,DET,O,lo,No
decisión,,NOUN,O,decisión,
final,Stop Word,ADJ,O,final,No
",",PUNCT,PUNCT,O,",",No
la,DET,DET,O,lo,No
Fundación,PROPN,PROPN,B,Fundación,No
publicó,,VERB,O,publicar,
una,DET,DET,O,uno,No
lista,,NOUN,O,listo,
de,ADP,ADP,O,de,No
doce,NUM,NUM,O,doce,No
palabras,,NOUN,O,palabra,
finalistas,,ADJ,O,finalista,
en,ADP,ADP,O,en,No
la,DET,DET,O,lo,No
que,PRON,PRON,O,que,No
",",PUNCT,PUNCT,O,",",No
además,ADV,ADV,O,además,No
de,ADP,ADP,O,de,No
los,DET,DET,O,lo,No
términos,,NOUN,O,término,
del,ADP,ADP,O,del,No
ámbito,,NOUN,O,ámbito,
de,ADP,ADP,O,de,No
la,DET,DET,O,lo,No
política,,NOUN,O,político,
",",PUNCT,PUNCT,O,",",No
figuraban,,VERB,O,figurar,
otras,PRON,PRON,O,otro,No
como,SCONJ,SCONJ,O,comer,No
youtubero,CONJ,CONJ,O,youtubero,No
",",PUNCT,PUNCT,O,",",No
la,DET,DET,O,lo,No
adaptación,,NOUN,O,adaptación,
propuesta,,ADJ,O,proponer,
del,ADP,ADP,O,del,No
anglicismo,,NOUN,O,anglicismo,
youtuber,,ADJ,O,youtuber,
",",PUNCT,PUNCT,O,",",No
y,CONJ,CONJ,O,y,No
ningufonear,,VERB,O,ningufonear,
",",PUNCT,PUNCT,O,",",No
una,DET,DET,O,uno,No
alternativa,,NOUN,O,alternativo,
al,ADP,ADP,O,al,No
inglés,,NOUN,O,inglés,
phubbing,,NOUN,O,phubbing,
que,SCONJ,SCONJ,O,que,No
se,PRON,PRON,O,se,No
usa,Stop Word,VERB,O,usar,No
para,ADP,ADP,O,parir,No
definir,,VERB,O,definir,
la,DET,DET,O,lo,No
actitud,,NOUN,O,actitud,
de,ADP,ADP,O,de,No
quien,PRON,PRON,O,quien,No
solo,Stop Word,ADJ,O,solo,No
presta,,VERB,O,presto,
atención,,NOUN,O,atención,
a,ADP,ADP,O,a,No
su,DET,DET,O,su,No
dispositivo,,NOUN,O,dispositivo,
móvil,,ADJ,O,móvil,
mientras,SCONJ,SCONJ,O,mientras,No
desatiende,,VERB,O,desatender,
a,ADP,ADP,O,a,No
quien,PRON,PRON,O,quien,No
tiene,Stop Word,VERB,O,tener,No
delante,ADV,ADV,O,delante,No
.,PUNCT,PUNCT,O,.,No
Otras,PRON,PRON,B,Otras,No
de,ADP,ADP,I,de,No
las,DET,DET,I,los,No
presentes,Name Entity,ADJ,I,presente,No
en,ADP,ADP,I,en,No
la,DET,DET,I,lo,No
lista,Name Entity,NOUN,I,listo,No
comparten,Name Entity,VERB,I,compartir,No
el,DET,DET,O,el,No
hecho,Stop Word,NOUN,O,hacer,No
de,ADP,ADP,O,de,No
que,SCONJ,SCONJ,O,que,No
sus,DET,DET,O,su,No
significados,,NOUN,O,significar,
se,PRON,PRON,O,se,No
han,AUX,AUX,O,haber,No
ido,AUX,AUX,O,ir,No
ampliando,,VERB,O,ampliar,
a,ADP,ADP,O,a,No
través,Stop Word,NOUN,O,través,No
del,ADP,ADP,O,del,No
uso,Stop Word,NOUN,O,usar,No
que,PRON,PRON,O,que,No
hacen,Stop Word,VERB,O,hacer,No
de,ADP,ADP,O,de,No
ellas,PRON,PRON,O,ellos,No
los,DET,DET,O,lo,No
hablantes,,NOUN,O,hablante,
",",PUNCT,PUNCT,O,",",No
como,SCONJ,SCONJ,O,comer,No
bizarro,,NOUN,O,bizarro,
",",PUNCT,PUNCT,O,",",No
cuñadismo,,NOUN,O,cuñadismo,
y,CONJ,CONJ,O,y,No
vendehúmos,,VERB,O,vendehúmos,
.,PUNCT,PUNCT,O,.,No
Completaban,Name Entity,VERB,B,Completaban,No
la,DET,DET,O,lo,No
lista,,NOUN,O,listo,
términos,,NOUN,O,término,
como,SCONJ,SCONJ,O,comer,No
LGTBfobia,PROPN,PROPN,B,LGTBfobia,No
",",PUNCT,PUNCT,O,",",No
papilomavirus,PROPN,PROPN,O,papilomavirus,No
y,CONJ,CONJ,O,y,No
videoarbitraje,,NOUN,O,videoarbitraje,
.,PUNCT,PUNCT,O,.,No
Agencia,PROPN,PROPN,B,Agencia,No
EFE,PROPN,PROPN,I,EFE,No
"""",PUNCT,PUNCT,O,"""",No
ARTICLE0024,PROPN,PROPN,B,ARTICLE0024,No
",",PUNCT,PUNCT,O,",",No
"""",PUNCT,PUNCT,O,"""",No
Selfie,PROPN,PROPN,B,Selfie,No
",",PUNCT,PUNCT,O,",",No
también,ADV,ADV,O,también,No
la,DET,DET,O,lo,No
más,ADV,ADV,O,más,No
popular,,ADJ,O,popular,
en,ADP,ADP,O,en,No
español,,NOUN,O,español,
"""",PUNCT,PUNCT,O,"""",No
Hay,AUX,AUX,O,Hay,No
traducciones,,NOUN,O,traducción,
que,PRON,PRON,O,que,No
están,AUX,AUX,O,estar,No
destinadas,,ADJ,O,destinar,
al,ADP,ADP,O,al,No
fracaso,,NOUN,O,fracasar,
.,PUNCT,PUNCT,O,.,No
Por,ADP,ADP,B,Por,No
ejemplo,Stop Word,NOUN,I,ejemplo,No
",",PUNCT,PUNCT,O,",",No
aunque,SCONJ,SCONJ,O,aunque,No
el,DET,DET,O,el,No
español,,NOUN,O,español,
ofrece,,VERB,O,ofrecer,
la,DET,DET,O,lo,No
posibilidad,,NOUN,O,posibilidad,
de,ADP,ADP,O,de,No
usar,Stop Word,VERB,O,usar,No
autofo,,NOUN,O,autofo,
to,,NOUN,O,to,
",",PUNCT,PUNCT,O,",",No
o,CONJ,CONJ,O,o,No
incluso,ADV,ADV,O,incluso,No
autorretrato,,NOUN,O,autorretrato,
",",PUNCT,PUNCT,O,",",No
para,ADP,ADP,O,parir,No
reemplazar,,VERB,O,reemplazar,
a,ADP,ADP,O,a,No
la,DET,DET,O,lo,No
muy,ADV,ADV,O,muy,No
inglesa,,ADJ,O,inglés,
palabra,,NOUN,O,palabra,
selfie,,NOUN,O,selfie,
",",PUNCT,PUNCT,O,",",No
ésta,PRON,PRON,O,este,No
ha,AUX,AUX,O,haber,No
ganado,,VERB,O,ganar,
la,DET,DET,O,lo,No
pulseada,,NOUN,O,pulsear,
",",PUNCT,PUNCT,O,",",No
por,ADP,ADP,O,por,No
lo,DET,DET,O,el,No
menos,ADV,ADV,O,menos,No
en,ADP,ADP,O,en,No
los,DET,DET,O,lo,No
medios,,NOUN,O,medio,
de,ADP,ADP,O,de,No
comunicación,,NOUN,O,comunicación,
.,PUNCT,PUNCT,O,.,No
Por,ADP,ADP,B,Por,No
las,DET,DET,I,los,No
dudas,Name Entity,NOUN,I,dudar,No
",",PUNCT,PUNCT,O,",",No
una,DET,DET,O,uno,No
aclaración,,NOUN,O,aclaración,
:,PUNCT,PUNCT,O,:,No
selfie,,NOUN,O,selfie,
",",PUNCT,PUNCT,O,",",No
es,Stop Word,NOUN,O,ser,No
decir,Stop Word,NOUN,O,decir,No
",",PUNCT,PUNCT,O,",",No
la,DET,DET,O,lo,No
autofoto,,NOUN,O,autofoto,
tomada,,ADJ,O,tomar,
con,ADP,ADP,O,con,No
un,DET,DET,O,uno,No
smartphone,,NOUN,O,smartphone,
o,CONJ,CONJ,O,o,No
teléfono,,NOUN,O,teléfono,
celular,,ADJ,O,celular,
",",PUNCT,PUNCT,O,",",No
fue,AUX,AUX,O,ser,No
elegida,,VERB,O,elegir,
como,SCONJ,SCONJ,O,comer,No
la,DET,DET,O,lo,No
palabra,,NOUN,O,palabra,
del,ADP,ADP,O,del,No
año,,NOUN,O,año,
en,ADP,ADP,O,en,No
2013,,NOUN,O,2013,
por,ADP,ADP,O,por,No
el,DET,DET,O,el,No
diccionario,,NOUN,O,diccionario,
Oxford,PROPN,PROPN,B,Oxford,No
.,PUNCT,PUNCT,O,.,No
No,ADV,ADV,B,No,No
es,AUX,AUX,I,ser,No
culpa,Name Entity,NOUN,I,culpar,No
de,ADP,ADP,I,de,No
nadie,PRON,PRON,I,nadie,No
la,DET,DET,I,lo,No
popularidad,Name Entity,NOUN,I,popularidad,No
de,ADP,ADP,I,de,No
selfie,Name Entity,NOUN,I,selfie,No
",",PUNCT,PUNCT,O,",",No
salvo,ADP,ADP,O,salvar,No
del,ADP,ADP,O,del,No
uso,Stop Word,NOUN,O,usar,No
que,PRON,PRON,O,que,No
",",PUNCT,PUNCT,O,",",No
admitámoslo,,NOUN,O,admitámoslo,
",",PUNCT,PUNCT,O,",",No
toma,,VERB,O,tomar,
sus,DET,DET,O,su,No
propias,Stop Word,ADJ,O,propio,No
decisiones,,NOUN,O,decisión,
.,PUNCT,PUNCT,O,.,No
Algo,PRON,PRON,B,Algo,No
parecido,Name Entity,ADJ,I,parecer,No
ocurre,Name Entity,VERB,I,ocurrir,No
con,ADP,ADP,O,con,No
otra,DET,DET,O,otro,No
pareja,,NOUN,O,parejo,
muy,ADV,ADV,O,muy,No
vigente,,ADJ,O,vigente,
:,PUNCT,PUNCT,O,:,No
link,,NOUN,O,link,
y,CONJ,CONJ,O,y,No
enlace,,NOUN,O,enlazar,
.,PUNCT,PUNCT,O,.,No
Por,ADP,ADP,B,Por,No
lo,DET,DET,I,el,No
menos,ADV,ADV,I,menos,No
",",PUNCT,PUNCT,O,",",No
online,,NOUN,O,online,
y,CONJ,CONJ,O,y,No
en,ADP,ADP,O,en,No
línea,,NOUN,O,líneo,
comparten,,VERB,O,compartir,
en,ADP,ADP,O,en,No
partes,,NOUN,O,partir,
